name,target,width,height,depth,extension,path,size
other_test (785).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (785).jpg,128514
other_test (855).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (855).jpg,411399
other_test (506).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (506).jpg,229740
other_test (156).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (156).jpg,177714
other_test (443).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (443).jpg,272921
other_test (73).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (73).jpg,294824
other_test (910).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (910).jpg,210258
other_test (286).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (286).jpg,228200
other_test (639).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (639).jpg,266802
other_test (793).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (793).jpg,215600
other_test (269).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (269).jpg,241785
other_test (140).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (140).jpg,353686
other_test (510).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (510).jpg,347591
other_test (843).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (843).jpg,283826
other_test (906).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (906).jpg,182125
other_test (65).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (65).jpg,189882
other_test (455).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (455).jpg,212691
other_test (681).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (681).jpg,184699
other_test (394).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (394).jpg,131024
other_test (814).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (814).jpg,308809
other_test (547).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (547).jpg,234716
other_test (117).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (117).jpg,374633
other_test (402).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (402).jpg,251629
other_test (32).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (32).jpg,165062
other_test (951).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (951).jpg,310260
other_test (9).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (9).jpg,104061
other_test (245).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (245).jpg,245533
other_test (615).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (615).jpg,278757
other_test (300).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (300).jpg,432793
other_test (750).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (750).jpg,407823
other_test (183).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (183).jpg,155083
other_test (479).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (479).jpg,366016
other_test (880).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (880).jpg,204856
other_test (49).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (49).jpg,284986
other_test (496).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (496).jpg,160580
other_test (642).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (642).jpg,210241
other_test (212).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (212).jpg,381272
other_test (707).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (707).jpg,257482
other_test (357).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (357).jpg,247459
other_test (9).png,other,679,1536,3,.png,phishIRIS_DL_Dataset/val/other/other_test (9).png,980235
other_test (584).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (584).jpg,405075
other_test (838).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (838).jpg,347249
other_test (204).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (204).jpg,229836
other_test (654).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (654).jpg,199365
other_test (341).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (341).jpg,361438
other_test (711).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (711).jpg,356334
other_test (438).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (438).jpg,269305
other_test (592).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (592).jpg,404468
other_test (984).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (984).jpg,112074
other_test (603).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (603).jpg,316944
other_test (253).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (253).jpg,143961
other_test (746).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (746).jpg,226571
other_test (316).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (316).jpg,118549
other_test (896).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (896).jpg,112451
other_test (195).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (195).jpg,220487
other_test (480).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (480).jpg,91022
other_test (879).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (879).jpg,375745
other_test (897).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (897).jpg,279674
other_test (194).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (194).jpg,48738
other_test (481).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (481).jpg,150713
other_test (878).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (878).jpg,116945
other_test (602).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (602).jpg,154435
other_test (252).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (252).jpg,345051
other_test (747).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (747).jpg,374842
other_test (317).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (317).jpg,252069
other_test (439).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (439).jpg,205054
other_test (593).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (593).jpg,314499
other_test (985).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (985).jpg,303136
other_test (205).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (205).jpg,266366
other_test (655).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (655).jpg,172917
other_test (340).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (340).jpg,360239
other_test (710).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (710).jpg,210943
other_test (8).png,other,679,1536,3,.png,phishIRIS_DL_Dataset/val/other/other_test (8).png,526229
other_test (585).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (585).jpg,368047
other_test (839).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (839).jpg,116565
other_test (643).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (643).jpg,298013
other_test (213).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (213).jpg,220878
other_test (706).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (706).jpg,280609
other_test (356).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (356).jpg,323230
other_test (182).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (182).jpg,297585
other_test (478).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (478).jpg,246118
other_test (881).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (881).jpg,403516
other_test (48).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (48).jpg,266706
other_test (497).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (497).jpg,205550
other_test (8).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (8).jpg,300834
other_test (244).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (244).jpg,165519
other_test (614).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (614).jpg,144072
other_test (301).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (301).jpg,310199
other_test (751).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (751).jpg,296962
other_test (815).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (815).jpg,335679
other_test (546).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (546).jpg,277049
other_test (116).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (116).jpg,202982
other_test (403).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (403).jpg,319658
other_test (33).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (33).jpg,298858
other_test (950).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (950).jpg,297804
other_test (680).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (680).jpg,382442
other_test (395).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (395).jpg,165619
other_test (141).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (141).jpg,291370
other_test (511).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (511).jpg,262929
other_test (842).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (842).jpg,283093
other_test (907).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (907).jpg,205147
other_test (64).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (64).jpg,274926
other_test (454).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (454).jpg,291794
other_test (287).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (287).jpg,214202
other_test (638).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (638).jpg,191353
other_test (792).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (792).jpg,165084
other_test (268).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (268).jpg,339183
other_test (854).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (854).jpg,472576
other_test (507).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (507).jpg,91022
other_test (157).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (157).jpg,327457
other_test (442).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (442).jpg,283026
other_test (72).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (72).jpg,143652
other_test (911).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (911).jpg,175271
other_test (291).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (291).jpg,346615
other_test (784).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (784).jpg,233914
other_test (100).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (100).jpg,404591
other_test (550).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (550).jpg,196006
other_test (803).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (803).jpg,204764
other_test (946).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (946).jpg,153025
other_test (25).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (25).jpg,177936
other_test (415).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (415).jpg,224367
other_test (696).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (696).jpg,386218
other_test (383).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (383).jpg,281687
other_test (679).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (679).jpg,414338
other_test (229).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (229).jpg,244449
other_test (198).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (198).jpg,336202
other_test (462).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (462).jpg,233675
other_test (52).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (52).jpg,222713
other_test (931).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (931).jpg,259956
other_test (874).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (874).jpg,233203
other_test (527).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (527).jpg,349491
other_test (177).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (177).jpg,262287
other_test (659).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (659).jpg,363813
other_test (209).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (209).jpg,273966
other_test (966).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (966).jpg,349319
other_test (435).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (435).jpg,238888
other_test (120).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (120).jpg,298705
other_test (570).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (570).jpg,218038
other_test (823).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (823).jpg,207736
other_test (423).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (423).jpg,318810
other_test (589).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (589).jpg,370889
other_test (4).png,other,1080,1920,3,.png,phishIRIS_DL_Dataset/val/other/other_test (4).png,115568
other_test (13).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (13).jpg,80973
other_test (970).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (970).jpg,338740
other_test (835).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (835).jpg,469988
other_test (566).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (566).jpg,389250
other_test (136).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (136).jpg,217041
other_test (618).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (618).jpg,156282
other_test (13).png,other,1007,1882,3,.png,phishIRIS_DL_Dataset/val/other/other_test (13).png,125373
other_test (248).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (248).jpg,282719
other_test (4).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (4).jpg,190816
other_test (927).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (927).jpg,281892
other_test (44).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (44).jpg,258468
other_test (474).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (474).jpg,212443
other_test (161).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (161).jpg,311970
other_test (531).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (531).jpg,322617
other_test (862).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (862).jpg,417161
other_test (726).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (726).jpg,152946
other_test (376).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (376).jpg,176218
other_test (399).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (399).jpg,229389
other_test (663).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (663).jpg,440180
other_test (233).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (233).jpg,203503
other_test (819).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (819).jpg,206346
other_test (321).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (321).jpg,262254
other_test (771).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (771).jpg,49071
other_test (264).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (264).jpg,135786
other_test (634).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (634).jpg,383561
other_test (87).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (87).jpg,142570
other_test (458).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (458).jpg,185386
other_test (68).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (68).jpg,214195
other_test (767).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (767).jpg,208917
other_test (337).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (337).jpg,442401
other_test (622).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (622).jpg,388167
other_test (788).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (788).jpg,305145
other_test (272).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (272).jpg,239675
other_test (858).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (858).jpg,408527
other_test (91).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (91).jpg,196756
other_test (360).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (360).jpg,190136
other_test (730).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (730).jpg,232983
other_test (225).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (225).jpg,389870
other_test (675).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (675).jpg,254569
other_test (419).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (419).jpg,380368
other_test (29).jpg,other,1024,1024,3,.jpg,phishIRIS_DL_Dataset/val/other/other_test (29).jpg,313254
alibaba_test (7).png,alibaba,855,1251,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (7).png,206037
alibaba_test (13).png,alibaba,960,1280,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (13).png,196124
alibaba_test (12).png,alibaba,855,1251,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (12).png,277005
alibaba_test (6).png,alibaba,960,1280,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (6).png,195354
alibaba_test (15).png,alibaba,947,990,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (15).png,322381
alibaba_test (1).jpg,alibaba,850,1288,3,.jpg,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (1).jpg,87662
alibaba_test (1).png,alibaba,1080,1920,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (1).png,31406
alibaba_test (19).png,alibaba,1075,1903,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (19).png,1533491
alibaba_test (18).png,alibaba,1163,1903,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (18).png,393779
alibaba_test (14).png,alibaba,777,990,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (14).png,292245
alibaba_test (17).png,alibaba,768,1024,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (17).png,48171
alibaba_test (3).png,alibaba,1096,1936,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (3).png,41811
alibaba_test (3).jpg,alibaba,932,1024,3,.jpg,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (3).jpg,72987
alibaba_test (21).png,alibaba,1073,1903,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (21).png,892212
alibaba_test (20).png,alibaba,1075,1886,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (20).png,1232561
alibaba_test (2).jpg,alibaba,863,1341,3,.jpg,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (2).jpg,57189
alibaba_test (2).png,alibaba,1080,1920,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (2).png,337024
alibaba_test (16).png,alibaba,900,1920,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (16).png,295056
alibaba_test (5).png,alibaba,960,1280,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (5).png,18121
alibaba_test (5).jpg,alibaba,615,1007,3,.jpg,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (5).jpg,140810
alibaba_test (11).png,alibaba,960,1280,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (11).png,311361
alibaba_test (9).png,alibaba,838,1268,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (9).png,741295
alibaba_test (8).png,alibaba,838,1268,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (8).png,871530
alibaba_test (10).png,alibaba,960,1280,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (10).png,215220
alibaba_test (4).jpg,alibaba,871,1354,3,.jpg,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (4).jpg,105270
alibaba_test (4).png,alibaba,960,1280,3,.png,phishIRIS_DL_Dataset/val/alibaba/alibaba_test (4).png,854405
adobe_test (6).png,adobe,838,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (6).png,266916
adobe_test (21).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (21).png,263962
adobe_test (17).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (17).png,1455715
adobe_test (16).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (16).png,395773
adobe_test (7).png,adobe,821,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (7).png,27767
adobe_test (20).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (20).png,18147
adobe_test (11).png,adobe,855,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (11).png,1005628
adobe_test (27).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (27).png,394649
adobe_test (26).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (26).png,214045
adobe_test (1).png,adobe,1010,1904,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (1).png,38855
adobe_test (10).png,adobe,855,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (10).png,900358
adobe_test (13).png,adobe,838,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (13).png,139402
adobe_test (2).png,adobe,1012,1907,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (2).png,75243
adobe_test (25).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (25).png,213172
adobe_test (3).png,adobe,1006,1912,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (3).png,595437
adobe_test (24).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (24).png,184415
adobe_test (12).png,adobe,838,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (12).png,38871
adobe_test (19).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (19).png,879819
adobe_test (23).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (23).png,125864
adobe_test (4).png,adobe,855,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (4).png,434749
adobe_test (15).png,adobe,855,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (15).png,292514
adobe_test (8).png,adobe,740,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (8).png,57847
adobe_test (9).png,adobe,855,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (9).png,286386
adobe_test (14).png,adobe,855,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (14).png,43533
adobe_test (22).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (22).png,52589
adobe_test (5).png,adobe,855,1268,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (5).png,38290
adobe_test (18).png,adobe,960,1280,3,.png,phishIRIS_DL_Dataset/val/adobe/adobe_test (18).png,136438
facebook_test (27).png,facebook,855,1268,3,.png,phishIRIS_DL_Dataset/val/facebook/facebook_test (27).png,39349
facebook_test (31).png,facebook,855,1268,3,.png,phishIRIS_DL_Dataset/val/facebook/facebook_test (31).png,23250
facebook_test (2).png,facebook,855,1251,3,.png,phishIRIS_DL_Dataset/val/facebook/facebook_test (2).png,602720
facebook_test (2).jpg,facebook,768,1024,3,.jpg,phishIRIS_DL_Dataset/val/facebook/facebook_test (2).jpg,39202
facebook_test (11).png,facebook,855,1251,3,.png,phishIRIS_DL_Dataset/val/facebook/facebook_test (11).png,101813
facebook_test (46).png,facebook,1171,1903,3,.png,phishIRIS_DL_Dataset/val/facebook/facebook_test (46).png,595456
